Squamata,Tropiduridae,,,,Tropidurus sp.
Squamata,Colubridae,Jan´s Green Racer,Culebra Manchada de Las Yungas,,Philodryas varia
Squamata,Colubridae,Brown Culebra,Culebra Marrón,Mucurana Marrom,Paraphimophis rustica
Squamata,Colubridae,Spotted Snake,Culebra Moteada,,Erythrolamprus sagittifer
Squamata,Colubridae,Reticulate Ground Snake,Culebra Nuca Negra,Fura-Fura,Atractus reticulatus
Squamata,Colubridae,Chaco Mock Viper,Culebra Ocrácea Chaqueña,Jararaca Corredeira,Thamnodynastes chaquensis
Squamata,Colubridae,Keeled Sepia Snake,Culebra Ojo de Gato,Corredeira Carenada,Thamnodynastes hypoconia
Squamata,Colubridae,Common Cat-eyed Snake,Culebra Ojo de Gato Bandada,Jararaca-de-Patioba,Leptodeira annulata
Squamata,Colubridae,Burrowing Night Snake,Culebra Pampeana,Papa-Aranha,Philodryas agassizii
Squamata,Dipsadidae,Blue Flanked Leaf Litter Snake,Culebra Panza Azul,Corredeira-do-mato,Echinanthera cyanopleura
Squamata,Colubridae,Banded Pampas Snake,Culebra Picuda Listada,Mucurana-bicuda das Pampas,Phimophis vittatus
Squamata,Colubridae,Mousehole Snake,Culebra Ratonera,,Philodryas trilineata
Squamata,Colubridae,South American Sipo,Culebra Sudamericana,Cobra-cipó,Chironius foveatus
Squamata,Colubridae,Central Sipo,Culebra Trepadora Chaqueña,Chaco Cipó,Chironius maculoventris
Squamata,Colubridae,Linnaeus Sipo,Culebra Trepadora Misionera,Cobra-cipó,Chironius exoletus
Squamata,Colubridae,Brazilian Green Racer,Culebra Verde,,Philodryas aestiva
Squamata,Colubridae,Parrot Snake,Culebra Verde Áspera,,Leptophis ahaetulla
Squamata,Colubridae,Gunther´s Green Liophis,Culebra Verde Chaqueña,,Erytrholamprus albertguentheri
Squamata,Colubridae,Blunt-headed Hispaniolan Vinesnake,Culebra Verde de la Hispaniola,,Uromacer catesbyi
Squamata,Colubridae,Baron´s Green Racer,Culebra Verde Ñata,,Philodryas baroni
Squamata,Colubridae,,Culebra Verde Oliva,,Chironius bicarinatus
Squamata,Colubridae,Jaeger´s Ground Snake,Culebra Verde Panza Rosada,Cobra-d´água-verde,Erythrolamprus jaegeri
Squamata,Colubridae,Yellow bellied Snake,Culebra Verde y Negra,Cobra-do-capim,Erythrolamprus poecilogyrus
Squamata,Colubridae,,Culebra Viperina,,Natrix maura
Squamata,Colubridae,American Mangrove Snake,Culebra Yungueña,,Erythrolamprus ceii
Squamata,Dipsadidae,Neo-Tropical Snail-eater,Culebrita Cabezona,Come-lesma,Dipsas indica
Squamata,Dipsadidae,Banded Blunt-headed Vine Snake,Dormilona De Bandas,,Imantodes gemmistratus
Squamata,Agamidae,Eastern Water Dragon,Dragón de Agua Australiano,,intellagama lesueurii
Squamata,Agamidae,Chinese Water Dragon,Dragon de Agua Chino,,Physignathus cocincinus
Squamata,Scincidae,Striped Litter Skink,Esquinco Rayado,,Sphenomorphus cherriei
Squamata,Colubridae,Ecuadorian Milksnake,Falsa Coral Interandina,,Lampropeltis micropholis
Squamata,Colubridae,South American False Coralsnake,Falsa Coral Misionera,Cobra-Coral-Falsa,Erythrolamprus aesculapii
Squamata,Colubridae,Banded Hog-nosed Snake,Falsa Coral Ñata,,Xenodon pulcher
Squamata,Dipsadidae,Guibe´s Flame Snake,Falsa Coral Oscura,Falsa-coral,Oxyrhopus guibei
Squamata,Colubridae,Forest Flame Snake,Falsa Coral Real,Falsa Coral Real,Oxyrhopus petolarius
Squamata,Colubridae,,Falsa Coral Semianillada,,Xenodon semicinctus
Squamata,Dipsadidae,Duméril´s False Coral Snake,Falsa Coral Serrana,Falsa-coral,Oxyrhopus clathratus
Squamata,Colubridae,Toad-Eating Snake,Falsa Yarará,,Xenodon merremii
Squamata,Dipsadidae,Neuwied´s False Fer-de-lance,Falsa Yarará Misionera,Quiriripitá,Xenodon neuwiedii
Squamata,Colubridae,Ringed Hognose Snake,Falsa Yarará Ñata,Nariguda,Xenodon dorbignyi
Squamata,Colubridae,,Falsa Yarará Ocelada,,Tomodon ocellatus
Squamata,Aniliidae,,Falsa-coral,Falsa-coral,Anilius scytale
Squamata,Polychrotidae,,Falso Camaleón,,Polychrus acutirostris
Testudines,Geoemydidae,,Galápago Leproso,,Mauremys leprosa
Squamata,Phyllodactylidae,Western Leaf-toed Gecko,Gecko,,Phyllodactylus lepidopygus
Squamata,Gekkonidae,Tropical Banded Gecko,Gecko Bandeado Centroamericano,,Coleonyx mitratus
Squamata,Phyllodactylidae,Darwin´s Gecko,Gecko de Darwin,,Homonota darwini
Squamata,Phyllodactylidae,,Gecko de la Sierra de la Ventana,,Homonota williamsii
Squamata,Sphaerodactylidae,,Geco Cabeza Amarilla,,Gonatodes albogularis
Squamata,Gekkonidae,Mediterranean House Gecko,Geco Casero del Mediterráneo,,Hemidactylus turcicus
Squamata,Carphodactylidae,Thick-tailed Gecko/ Barking Gecko,Geco de Cola Gruesa,,Underwoodisaurus milii
Squamata,Gekkonidae,Eastern Pygmy Gecko,Geco Enano del Este,,Sphaerodactylus homolepis
Squamata,Phyllodactylidae,,Geko,,Homonota horrida
Squamata,Phyllodactylidae,Amerafrican House Gecko,Geko Centro-Africano,,Hemidactylus mabouia
Squamata,Phyllodactylidae,,Geko del Monte,,Homonota underwoodi
Squamata,Phyllodactylidae,Borelli´s Marked Gecko,Geko Norteño,,Homonota borellii
Squamata,Colubridae,Yellowbelly Snake,Guardacaminos Café,,Coniophanes fissidens
Squamata,Dipsadidae,Striped Litter Snake,Hojarasquera Rayada,,Rhadinella serperaster
Squamata,Teiidae,,Huico Siete Líneas,,Aspidoscelis deppii
Squamata,Teiidae,,Huico Yucateco,,Aspidoscelis angusticeps
Squamata,Iguanidae,,Iguana Cubana,,Cyclura nubila
Squamata,Leiosauridae,,Iguana De Cobre,,Pristidactylus casuhatiensis
Squamata,Iguanidae,Galapagos Land Iguana,Iguana de Tierra de Galapagos,,Conolophus subcristatus
Squamata,Iguanidae,,Iguana Espinosa Del Golfo,,Ctenosaura acanthura
Squamata,Iguanidae,,Iguana Marina,,Amblyrhynchus cristatus
Squamata,Iguanidae,,Iguana Negra,,Ctenosaura pectinata
Squamata,Iguanidae,Spiny Tailed Iguana,Iguana Rayada,,Ctenosaura similis
Squamata,Iguanidae,Rhinoceros Iguana,Iguana Rinoceronte,,Cyclura cornuta
Squamata,Iguanidae,,Iguana Verde,,Iguana iguana
Testudines,Emydidae,,Jamaican Slider,,Trachemys terrapen
Testudines,Emydidae,Mesoamerican Slider,Jicotea,,Trachemys venusta
Squamata,Colubridae,Cuban Racer,Jubo Gris,,Cubophis cantherigerus
Squamata,Scincidae,,Lagartija Amberé,,Aspronema dorsivittatum
Squamata,Gymnophthalmidae,,Lagartija Andina Listada,,Proctoporus xestus
Squamata,Polychrotidae,Anole Lizard,Lagartija Anolis,,Norops humilis
Squamata,Liolaemidae,,Lagartija Arco Iris,,Liolaemus silvanae
Squamata,Teiidae,,Lagartija Arcoíris,,Holcosus undulatus
Squamata,Liolaemidae,,Lagartija Austral,,Liolaemus darwinii
Squamata,Teiidae,Rainbow Whiptail,Lagartija Azul,,Cnemidophorus lemniscatus
Squamata,Liolaemidae,Light Blue Lizard,Lagartija Celeste,,Liolaemus coeruleus
Squamata,Liolaemidae,,Lagartija Chaqueña,,Liolaemus chacoensis
Squamata,Liolaemidae,,Lagartija Cola de Piche,,Phymaturus yachanana
Squamata,Gymnophthalmidae,,Lagartija Cola Roja,,Vanzosaura rubricauda
Squamata,Lacertidae,,Lagartija Colirroja,,Acanthodactylus erythrurus
Squamata,Teiidae,,Lagartija Corredora Común,,Ameiva chrysolaema
Squamata,Liolaemidae,Abaucan Lizard´s,Lagartija de Abaucán,,Liolaemus abaucan
Squamata,Gymnophthalmidae,,Lagartija De Agua,,Centrosaura apodema
Squamata,Gymnophthalmidae,Golden Spectacled Tegu,Lagartija De Anteojos,,Gymnophthalmus speciosus
Squamata,Gymnophthalmidae,Largescale Lizard,Lagartija de Anteojos Café,,Ptychoglossus plicatus
Squamata,Liolaemidae,,Lagartija de Boulenger,,Liolaemus boulengeri
Squamata,Liolaemidae,Fitzinger´s Tree Iguana,Lagartija De Cabeza Verde,,Liolaemus fitzingerii
Squamata,Scincidae,,Lagartija de Cristal,,Notomabuya frenata
Squamata,Liolaemidae,,Lagartija de Deseado,,Liolaemus lineomaculatus
Squamata,Polychrotidae,Canopy Lizard,Lagartija De Dosel,,Polychrus gutturosus
Squamata,Liolaemidae,El Bagual´s Lizard,Lagartija de El Bagual,,Liolaemus baguali
Squamata,Liolaemidae,,Lagartija de Fabián,,Liolaemus fabiani
Squamata,Liolaemidae,,Lagartija De Fiambala,,Liolaemus poecilochromus
Squamata,Tropiduridae,,Lagartija de Freiberg,,Stenocercus doellojuradoi
Squamata,Liolaemidae,,Lagartija De Goetsch,,Liolaemus goetschi
Squamata,Liolaemidae,,Lagartija de King,,Liolaemus kingii
Squamata,Liolaemidae,Koslowsky Lizard´s,Lagartija de Koslowsky,,Liolaemus koslowskyi
Squamata,Liolaemidae,Araucania Lizard,Lagartija de La Araucania,,Liolaemus araucaniensis
Squamata,Liolaemidae,,Lagartija de la Meseta del Lago Buenos Aires,,Liolaemus archeforus
Squamata,Liolaemidae,,Lagartija de la Payunia,,Liolaemus austromendocinus
Squamata,Liolaemidae,,Lagartija de la Puna,,Liolaemus puna
Squamata,Tropiduridae,,Lagartija de Lava de Española,,Microlophus delanonis
Squamata,Tropiduridae,,Lagartija de Lava de Galápagos,,Microlophus albemarlensis
Squamata,Tropiduridae,,Lagartija de Lava de San Cristóbal,,Microlophus bivattatus
Squamata,Liolaemidae,,Lagartija De Los Escarchados,,Liolaemus escarchadosi
Squamata,Liolaemidae,Mapuche´s Lizard,Lagartija de los Mapuches,,Liolaemus mapuche
Squamata,Liolaemidae,,Lagartija de los Médanos,,Liolaemus multimaculatus
Squamata,Liolaemidae,Martori´s Lizard,Lagartija De Martori,,Liolaemus martorii
Squamata,Liolaemidae,,Lagartija de Quinteros,,Liolaemus quinterosi
Squamata,Liolaemidae,,Lagartija de Rawson,,Liolaemus xanthoviridis
Squamata,Liolaemidae,Sarmiento´s Lizard,Lagartija De Sarmiento,,Liolaemus sarmientoi
Squamata,Liolaemidae,Silva’s Lizard,Lagartija de Silva,,Liolaemus silvai
Squamata,Liolaemidae,,Lagartija de Tandilia,,Liolaemus tandiliensis
Squamata,Liolaemidae,Painted Tree Iguana,Lagartija de Vientre Anaranjado,,Liolaemus pictus
Squamata,Liolaemidae,,Lagartija del Copahue,,Liolaemus neuquensis
Squamata,Teiidae,,Lagartija del Suquía,,Teius suquiensis
Squamata,Liolaemidae,Slender Jeweled Lizard,Lagartija Esbelta,,Liolaemus tenuis
Squamata,Phrynosomatidae,,Lagartija Espinosa De Panza Rosada,,Sceloporus variabilis
Squamata,Phrynosomatidae,Mesquite Lizard,Lagartija Espinosa del Mezquite,Lagarto-mesquita,Sceloporus grammicus
Squamata,Phrynosomatidae,Guatemalan Emerald Spiny Lizard,Lagartija Espinosa Esmeralda Chiapaneca,,Sceloporus taeniocnemis
Squamata,Phrynosomatidae,Green Spiny Lizard,Lagartija Espinosa Malaquita,,Sceloporus malachiticus
Squamata,Liolaemidae,Slender Lizard,Lagartija Gracil,,Liolaemus gracilis
Squamata,Liolaemidae,Shoulder Tree Iguana,Lagartija Hombro Negro,,Liolaemus scapularis
Squamata,Lacertidae,,Lagartija Ibérica,,Podarcis hispanica
Squamata,Lacertidae,Italian Wall Lizard,Lagartija Italiana,,Podarcis sicula
Squamata,Teiidae,Jujuy Whiptail,Lagartija Jujeña de los Valles,,Contomastix leachei
Squamata,Liolaemidae,,Lagartija Lemniscata,,Liolaemus lemniscatus
Squamata,Liolaemidae,,Lagartija Lemniscata Falsa,,Liolaemus pseudolemniscatus
Squamata,Agamidae,Common Buterfly Lizard,Lagartija Mariposa,,Leiolepis belliana
Squamata,Gymnophthalmidae,,Lagartija Negra,,Cercosaura schreibersii
Squamata,Liolaemidae,,Lagartija Negra,,Liolaemus umbrifer
Squamata,Gymnophthalmidae,Parker´s Many-fingered Teiid,Lagartija Negra Yungueña,Lagartinho Do Folhiço Do Pantanal,Cercosaura parkeri
Squamata,Liolaemidae,Blackish-green Lizard,Lagartija Negro Verdosa,,Liolaemus nigroviridis
Squamata,Liolaemidae,,Lagartija Nitida,,Liolaemus nitidus
Squamata,Liolaemidae,Ornate Tree Iguana,Lagartija Ornamentada,,Liolaemus ornatus
Squamata,Lacertidae,,Lagartija Parda,,Podarcis liolepis
Squamata,Liolaemidae,,Lagartija Patagónica,,Liolaemus bibronii
Squamata,Teiidae,Red Long-tailed Ututu Teiid,Lagartija Patas Rojas,,Aurivela longicauda
Squamata,Liolaemidae,Periglacial Lizzard,Lagartija Periglacial,,Liolaemus hatcherii
Squamata,Tropiduridae,,Lagartija Peruana,,Microlophus peruvianus
Squamata,Lacertidae,,Lagartija Roquera,,Podarcis muralis
Squamata,Liolaemidae,Stone Loving Lizard,Lagartija Rupestre,,Liolaemus petrophilus
Squamata,Teiidae,Striped Forest Whiptail,Lagartija Selvática Rayada,,Kentropyx calcarata
Squamata,Teiidae,,Lagartija Serrana Cordobesa,,Contomastix serrana
Squamata,Liolaemidae,Shady Lizard,Lagartija Triste,,Liolaemus tristis
Squamata,Liolaemidae,,Lagartija Vallista,,Liolaemus quilmes
Squamata,Liolaemidae,,Lagartija Verde,,Liolaemus gununakuna
Squamata,Teiidae,Bibron´s Whiptail,Lagartija Verde de Cinco Dedos,,Contomastix lacertoides
Squamata,Teiidae,,Lagartija Verde Listada,,Ameivula abalosi
Squamata,Tropiduridae,Harlequin Racerunner,Lagartijas de Labios Azules,,Plica umbra
Squamata,Tropiduridae,Pink-belied Lizard,Lagartijo Yungueño,,Stenocercus roseiventris
Squamata,Agamidae,Blue Headed Tree Agama,Lagarto Agama Cabeza Azul,,Acanthocercus atricollis
Squamata,Agamidae,Mwanza Flat-headed Rock Agama,Lagarto Agama Cabeza Plana,,Agama mwanzae
Squamata,Leiosauridae,,Lagarto Arborícola Chaqueño,,Urostrophus gallardoi
Squamata,Lacertidae,,Lagarto Atlántico,,Gallotia atlantica
Squamata,Teiidae,Caiman Lizard,Lagarto Caimán,,Dracaena paraguayensis
Squamata,Lacertidae,,Lagarto Canario Moteado,,Gallotia intermedia
Squamata,Liolaemidae,,Lagarto Cola de Piche,,Phymaturus extrilidus
Squamata,Liolaemidae,,Lagarto Cola de Piche,,Phymaturus roigorum
Squamata,Liolaemidae,,Lagarto Cola De Piche Del Famatina,,Phymaturus mallimaccii
Squamata,Teiidae,Red Tegu Lizard,Lagarto Colorado,,Salvator rufescens
Squamata,Teiidae,,Lagarto Colorado Del Cerrado,,Salvator duseni
Squamata,Liolaemidae,,Lagarto Comechingón,,Liolaemus saxatilis
Squamata,Leiosauridae,,Lagarto de Cobre,,Pristidactylus achalensis
Squamata,Liolaemidae,,Lagarto de la Payunia,,Phymaturus payuniae
Squamata,Liolaemidae,,Lagarto de las Rocas de Zapala,,Phymaturus zapalensis
Squamata,Liolaemidae,,Lagarto De Lo Valdés,,Liolaemus valdesianus
Squamata,Tropiduridae,,Lagarto de los Quebrachales,,Tropidurus spinulosus
Squamata,Liolaemidae,,Lagarto de Rocas,,Phymaturus verdugo
Squamata,Liolaemidae,Zapallaren Tree Iguana,Lagarto de Zapallar,,Liolaemus zapallarensis
Squamata,Anguidae,Montane Alligator Lizard,Lagarto Escorpión Costarricense,,Abronia monticola
Squamata,Lacertidae,,Lagarto Gigante de Gran Canaria,,Gallotia stehlini
Squamata,Liolaemidae,,Lagarto Llorón,,Liolaemus chiliensis
Squamata,Lacertidae,,Lagarto Ocelado,,Timon lepidus
Squamata,Liolaemidae,Brown Tree Iguana,Lagarto Oscuro,,Liolaemus fuscus
Squamata,Teiidae,White-and-black Tegu Lizard,Lagarto Overo,Teiú-gigante,Salvator merianae
Squamata,Lacertidae,,Lagarto Tizón,,Gallotia galloti
Squamata,Tropiduridae,,Lagarto Trepador,Lagarto-espinhoso,Tropidurus catalanensis
Squamata,Tropiduridae,,Lagarto Trepador Chaqueño,,Tropidurus etheridgei
Squamata,Tropiduridae,,Lagarto Trepador Oriental,,Tropidurus torquatus
Squamata,Teiidae,,Lagarto Verde,,Teius oculatus
Squamata,Teiidae,Amazon Racerunner,Lagarto Verde,,Ameiva ameiva
Squamata,Teiidae,,Lobito Isleño,,Cnemidophorus espeuti
Squamata,Anguidae,,Lucion,,Anguis fragilis
Squamata,Viperidae,Picado´s Pitviper,Mano de Piedra Costarricense,,Atropoides picadoi
Squamata,Viperidae,Central American Jumping Pitviper,Mano de Piedra Real,,Atropoides mexicanus
Squamata,Viperidae,Bushmaster,Matabuey Real,,Lachesis stenophrys
Squamata,Leiosauridae,,Matuasto,,Diplolaemus bibronii
Squamata,Leiosauridae,,Matuasto,,Leiosaurus bellii
Squamata,Leiosauridae,,Matuasto del Palo,,Leiosaurus paronae
Squamata,Leiosauridae,Great Lizard,Matuasto Leopardo,,Diplolaemus leopardinus
Squamata,Colubridae,Amazon Coachwhip,Mica Café,Acutimboia,Chironius carinatus
Squamata,Colubridae,Ebony Keelback,Mica Negra,,Chironius grandisquamis
Testudines,Testudinidae,,Morrocoy Amazonico,,Chelonoidis denticulata
Squamata,Colubridae,,Mussurana Negra,,Clelia clelia
Squamata,Colubridae,Yellow Head Mussurana,Musurana,Muçurana De Faixa Vermelha,Boiruna maculata
Squamata,Colubridae,Two-colored Mussurana,Musurana Bicolor,,Mussurana bicolor
Squamata,Colubridae,Paraná False Boa,Musurana de la Araucaria,Falsa Muçurana,Pseudoboa haasi
Squamata,Colubridae,,Ñacanina de Bañado,,Hydrodynastes gigas
Squamata,Colubridae,Rio Tropical Racer,Ñacaniñá de Monte,Jararacuçú do Brejo,Palusophis bifossatus
Squamata,Colubridae,,Ñanduriré Común,Dormideira,Dipsas turgida
Squamata,Colubridae,Boulenger´s Tree Snake,Ñanduriré Panza Overa,Dormideira,Dipsas ventrimaculata
Squamata,Scincidae,Noronha Skink,Noronha Escinco,Mabuia,Trachylepis atlantica
Squamata,Colubridae,Northern Cat-eyed Snake,Ojos de Gato Manchada,,Leptodeira septentrionalis
Squamata,Colubridae,Puffing Snake,Pajarera,,Phrynonax poecilonotus
Squamata,Gekkonidae,,Perenquén De Delalande,,Tarentola delalandii
Squamata,Leiocephalidae,,Perrito de Costa,,Leiocephalus carinatus
Squamata,Corytophanidae,Smoothhead Helmeted Basilisk,Perro Zompopo,,Corytophanes cristatus
Squamata,Pythonidae,,Pitón Reticulada,,Malayopython reticulatus
Squamata,Viperidae,Black-headed Bushmaster,Plato Negro,,Lachesis melanocephala
Squamata,Elapidae,,Rabo de Ají,,Micrurus mipartitus
Squamata,Colubridae,Zweifel’s Ground Snake,Reinita,,Erythrolamprus zweifeli
Squamata,Phyllodactylidae,Wall Gecko,Salamanquesa Común,,Tarentola mauritanica
Squamata,Anomalepididae,Ternetz´s Blind Snake,Serpiente Ciega De Ternetz,,Liotyphlops ternetzii
Squamata,Viperidae,,Serpiente de Cascabel,,Crotalus triseriatus
Squamata,Elapidae,Souther Coral Snake,Serpiente De Coral,,Micrurus altirostris
Squamata,Elapidae,,Serpiente De Coral Chaqueña,,Micrurus pyrrhocryptus
Squamata,Elapidae,,Serpiente De Coral Roja Y Negra,,Micrurus corallinus
Squamata,Anguidae,,Serpiente de Cristal,,Ophiodes vertebralis
Squamata,Colubridae,Godman´s Earth Snake,Serpiente De Tierra De Godman,,Geophis godmani
Squamata,Dipsadidae,Guanabara Spotted Night Snake,Serpiente Nocturna Manchada de Guanabara,Falsa-Coral,Siphlophis pulcher
Squamata,Colubridae,,Serpiente Sabanera,,Atractus crassicaudatus
Squamata,Colubridae,Dark-bellied Sipo,Sipo Chaqueño,,Chironius quadricarinatus
Squamata,Viperidae,South American Bushmaster,Surucucú,,Lachesis muta
Squamata,Viperidae,Rainforest Hog-nosed Pitviper,Tamagá,,Porthidium nasutum
Squamata,Teiidae,,Tegu Dorado,,Tupinambis teguixin
Squamata,Viperidae,,Terciopelo,,Bothrops asper
Squamata,Colubridae,False Fer-de-lance Snake,Terciopelo Falsa,Achatadeira,Xenodon rabdocephalus
Squamata,Teiidae,,Teyú,,Teius teyou
Squamata,Colubridae,Tiger Rat Snake,Tigra Cazadora,,Spilotes pullatus
Squamata,Viperidae,Black & Green Palm Pitviper,Toboba Arborícola de Altura,,Bothriechis nigroviridis
Squamata,Viperidae,Godman´s Pitviper,Toboba de Altura,,Cerrophidion godmani
Squamata,Corytophanidae,,Torok,,Basiliscus vittatus
Testudines,Kinosternidae,,Tortuga Barrosa,,Kinosternon scorpioides
Testudines,Cheloniidae,Loggerhead Sea Turtle,Tortuga Cabezona,Tartaruga Cabeçuda,Caretta caretta
Testudines,Chelidae,Big-headed Pantanal Swamp Turtle,Tortuga Canaleta Paraguaya,Tartaruga-do-pantanal,Acanthochelys macrocephala
Testudines,Kinosternidae,White-lipped Mud Turtle,Tortuga Candado Amarilla,,Kinosternon leucostomum
Testudines,Cheloniidae,,Tortuga Carey,,Eretmochelys imbricata
Testudines,Chelidae,Chaco Side-necked Turtle,Tortuga Chaqueña de Canaleta,,Acanthochelys pallidipectoris
Testudines,Emydidae,Cuban Slider,Tortuga Cubana,,Trachemys decussata
Testudines,Chelidae,Argentine Snake-necked Turtle,Tortuga Cuello de Serpiente,,Hydromedusa tectifera
Testudines,Chelidae,,Tortuga de Arroyo,,Phrynops williamsi
Testudines,Emydidae,Florida Box Turtle,Tortuga de Caja de la Florida,Tartaruga-de-caixa-da-flórida,Terrapene carolina
Testudines,Chelidae,,Tortuga de Canaleta Oriental,,Acanthochelys spixii
Testudines,Trionychidae,Florida Softshell Turtle,Tortuga de Caparazon Blanda de la Florida,,Apalone ferox
Testudines,Trionychidae,Nile Softshell Turtle,Tortuga de Caparazon Blanda del Nilo,,Trionyx triunguis
Testudines,Pelomedusidae,Serrated Hinged Terrapin,Tortuga de Fango Serrada,,Pelusios sinuatus
Testudines,Chelidae,,Tortuga de Geoffroy,,Phrynops geoffroanus
Testudines,Testudinidae,Gopher Tortoise,Tortuga de la Florida,,Gopherus polyphemus
Testudines,Chelidae,,Tortuga de Laguna,,Phrynops hilarii
Testudines,Emydidae,Red-eared Slider,Tortuga De Orejas Rojas,Tartaruga-de-orelha-vermelha,Trachemys scripta
Testudines,Emydidae,,Tortuga de Puerto Rico,,Trachemys stejnegeri
Testudines,Testudinidae,,Tortuga Gigante de San Cristóbal,,Chelonoidis chathamensis
Testudines,Testudinidae,,Tortuga Gigante de Santa Cruz,,Chelonoidis porteri
Testudines,Dermochelyidae,,Tortuga Laúd,,Dermochelys coriacea
Testudines,Testudinidae,,Tortuga Leopardo,,Stigmochelys pardalis
Testudines,Testudinidae,,Tortuga Mora,,Testudo graeca
Testudines,Geoemydidae,,Tortuga Negra,,Rhinoclemmys funerea
Testudines,Cheloniidae,Olive Ridley Sea Turtle,Tortuga Olivácea,Tartaruga-Oliva,Lepidochelys olivacea
Testudines,Emydidae,,Tortuga Pintada,,Trachemys dorbigni
Testudines,Podocnemididae,,Tortuga Terecay,,Podocnemis unifilis
Testudines,Testudinidae,,Tortuga Terrestre Argentina,,Chelonoidis chilensis
Testudines,Cheloniidae,Green Turtle,Tortuga Verde,Tartaruga Verde,Chelonia mydas
Testudines,Testudinidae,,Tortuga Yabotí,,Chelonoidis carbonaria
Squamata,Chamaeleonidae,Jackson´s Horned Chameleon,Trioceros De Jackson,,Trioceros jacksonii
Squamata,Phyllodactylidae,Przewalsky´s Gecko,Ututo Chaqueño,,Phyllopezus przewalskii
Squamata,Varanidae,Asian Water Monitor,Varano Acuatico,,Varanus salvator
Squamata,Varanidae,Ornate Monitor,Varano Ornatus,,Varanus ornatus
Squamata,Viperidae,Puff Adder,Vibora Bufadora,,Bitis arietans
Squamata,Viperidae,South American Rattlesnake,Víbora Cascabel,,Crotalus durissus
Squamata,Amphisbaenidae,,Vibora Ciega,,Amphisbaena darwini
Squamata,Anomalepididae,,Víbora Ciega,,Liotyphlops beui
Squamata,Amphisbaenidae,,Víbora Ciega,,Amphisbaena plumbea
Squamata,Amphisbaenidae,,Víbora De Dos Cabezas,,Amphisbaena heterozonata
Squamata,Viperidae,,Vibora de Palma Verde,,Bothriechis lateralis
Squamata,Leptotyphlopidae,,Viborita Ciega,,Rena unguirostris
Squamata,Leptotyphlopidae,,Víborita Ciega,,Siagonodon borrichianus
Squamata,Amphisbaenidae,,Viborita Ciega de Cabeza en Cuña,,Amphisbaena kingii
Squamata,Anguidae,Middle Worm Snake,Viborita de Bigotes,,Ophiodes intermedius
Squamata,Anguidae,,Víborita de Cristal Olivácea,,Ophiodes yacupoi
Squamata,Leptotyphlopidae,,Viborita de Dos Cabezas,,Epictia australis
Squamata,Leptotyphlopidae,Rio Grande Do Sul Blind Snake,Viborita de Dos Cabezas de Munoa,,Epictia munoai
Crocodilia,Alligatoridae,Yacare Caiman,Yacaré Negro,Jacaré-do-pantanal,Caiman yacare
Crocodilia,Alligatoridae,Broad-snouted Caiman,Yacaré Overo,Jacaré-do-papo-amarelo,Caiman latirostris
Squamata,Viperidae,,Yara,,Bothrops pubescens
Squamata,Viperidae,Jonathan´s Lancehead,Yarará Boliviana,,Bothrops jonathani
Squamata,Viperidae,,Yarará Chica,,Bothrops diporus
Squamata,Viperidae,Mato Grosso Lancehead,Yarará Chica Yungueña,,Bothrops mattogrossensis
Squamata,Viperidae,,Yarará Grande,Urutú,Bothrops alternatus
Squamata,Viperidae,,Yarará Ñata,,Bothrops ammodytoides
Squamata,Viperidae,,Yararaca,,Bothrops jararaca
Squamata,Viperidae,Jararacussu,Yararacusú,Jararacuçu,Bothrops jararacussu